개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,주소,구정보,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3210000,3210000-102-2009-00004,2009-12-16,,1,영업/정상,1,영업,,,,,02  596 2203,184.19,137-856,서울특별시 서초구 서초동 1308 삼미빌딩 지하1층 2호,서초구,6612,HEAVEN(헤븐),2024-12-27 16:29,U,40:00.0,룸살롱,202071.0439,444356.6234,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,184.19,,,
3210000,3210000-102-2010-00003,2010-07-09,,1,영업/정상,1,영업,,,,,25215405,216.12,137-876,서울특별시 서초구 서초동 1588-3번지 지하1층 ,서초구,6654,몰디브,2018-04-05 15:36,I,59:59.0,룸살롱,201181.2223,442647.5749,룸살롱,,,유흥업소밀집지역,,,,,,,,,,,N,216.12,,,
3210000,3210000-102-2010-00004,2010-08-09,,1,영업/정상,1,영업,,,,,02  521 9264,237.04,137-875,서울특별시 서초구 서초동 1574-15 ,서초구,6644,스테이,2021-06-28 16:21,U,40:00.0,룸살롱,201138.8589,443340.1258,룸살롱,,,,,,,,,,,,,,N,237.04,,,
3210000,3210000-102-2007-00002,2007-10-11,,1,영업/정상,1,영업,,,,,02 5993165,839.56,137-855,서울특별시 서초구 서초동 1306-8 ,서초구,6614,아르떼 서울,2023-10-18 14:17,U,40:00.0,고고(디스코)클럽,202256.6188,444148.3325,고고(디스코)클럽,0,0,,,,0,0,0,0,0,,0,0,N,839.56,,,
3210000,3210000-102-2010-00002,2010-04-26,,1,영업/정상,1,영업,,,,,205953235,273.13,137-856,서울특별시 서초구 서초동 1309-5번지 지하 1 ,서초구,6611,준코 뮤직타운 강남1호점,2018-04-12 12:07,I,59:59.0,룸살롱,202054.9444,444385.528,룸살롱,,,,,,,,,,,,,,N,273.13,,,
3210000,3210000-102-1992-06351,1992-03-16,,1,영업/정상,1,영업,,,,,02 5860034,608.54,137-876,서울특별시 서초구 서초동 1589-4 (지하2층) ,서초구,6653,보물섬,2024-11-04 16:54,U,40:00.0,룸살롱,201066.8186,442553.4171,룸살롱,0,0,기타,기타,,0,0,0,0,0,,0,0,N,608.54,,,
3210000,3210000-102-1982-06402,1982-08-17,,1,영업/정상,1,영업,,,,,02 5479017,142.06,137-809,서울특별시 서초구 반포동 722-37번지 ,서초구,6536,해리노래바,2020-04-27 17:11,U,40:00.0,룸살롱,201880.6166,445153.6924,룸살롱,,,,,,,,,,,,,,N,142.06,,,
3210000,3210000-102-2023-00002,2023-12-12,,1,영업/정상,1,영업,,,,,,150.66,137-855,서울특별시 서초구 서초동 1303-36 트라이랜드빌딩 2층 ,서초구,6611,씨엠,2023-12-12 14:28,I,16:49.0,간이주점,202086.1337,444484.6044,간이주점,0,0,유흥업소밀집지역,,상수도전용,0,0,0,0,0,,0,0,Y,150.66,,,
3210000,3210000-102-2023-00001,2023-11-27,,1,영업/정상,1,영업,,,,,,153.98,137-855,서울특별시 서초구 서초동 1303-36 트라이랜드빌딩 7층 ,서초구,6611,씨엠,2024-01-23 10:23,U,40:00.0,룸살롱,202086.1337,444484.6044,룸살롱,0,0,유흥업소밀집지역,,상수도전용,0,0,0,0,0,,0,0,Y,153.98,,,
3210000,3210000-102-2000-14639,2000-01-14,,1,영업/정상,1,영업,,,,,234746363,85.62,137-818,서울특별시 서초구 방배동 444-9 ,서초구,6693,방배 제이엠씨(JMC),2022-11-04 15:28,U,40:00.0,룸살롱,198341.2085,441691.6456,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,85.62,,,
3220000,3220000-102-2002-00014,2002-04-10,,1,영업/정상,1,영업,,,,,02 5086412,327.85,135-876,서울특별시 강남구 삼성동 142-19 지하2층 ,강남구,6160,라라(LaLa),2023-10-27 15:53,U,40:00.0,룸살롱,204518.4468,444942.6462,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,327.85,,,
3220000,3220000-102-2001-22992,2001-01-19,,1,영업/정상,1,영업,,,,,02 5460888,278.69,135-734,서울특별시 강남구 논현동 84-0 송암빌딩 ,강남구,6053,홈런볼,2023-09-14 12:55,U,40:00.0,비어(바)살롱,203008.1465,446054.4113,비어(바)살롱,0,0,,,,0,0,0,0,0,,0,0,N,278.69,,,
3220000,3220000-102-2011-00015,2011-10-10,,1,영업/정상,1,영업,,,,,,249.46,135-877,서울특별시 강남구 삼성동 143-27 지상3층 ,강남구,6159,씨엔엔CNN3,2023-01-06 16:20,U,40:00.0,룸살롱,204738.8653,444986.1082,룸살롱,,,기타,,상수도전용,,,,,,,,,N,249.46,,,
3220000,3220000-102-1985-04282,1985-11-29,,1,영업/정상,1,영업,,,,,02  5218216,197.5,135-868,서울특별시 강남구 삼성동 44-18번지 ,강남구,6097,에이플러스,2019-07-17 16:07,U,40:00.0,룸살롱,204264.4902,445536.5614,룸살롱,,,,,,,,,,,,,,N,197.5,,,
3220000,3220000-102-2011-00016,2011-11-03,,1,영업/정상,1,영업,,,,,,583.76,135-877,서울특별시 강남구 삼성동 143-35 ,강남구,6159,어게인,2024-03-27 14:51,U,40:00.0,룸살롱,204604.1292,444915.4978,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,583.76,,,
3220000,3220000-102-2001-23857,2001-09-18,,1,영업/정상,1,영업,,,,,,273.49,135-917,서울특별시 강남구 역삼동 688-2 지하1층,강남구,6144,트리니티,2025-04-03 18:00,U,05:00.0,룸살롱,203477.1148,445044.1261,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-1990-04234,1990-03-12,,1,영업/정상,1,영업,,,,,02 5678835,231.46,135-922,서울특별시 강남구 역삼동 705-14 ,강남구,6150,오페라하우스노래바Q,2023-07-03 18:05,U,40:00.0,룸살롱,204125.8356,444770.0175,룸살롱,,,,,,,,,,,,,,N,231.46,,,
3220000,3220000-102-1991-04216,1991-02-13,,1,영업/정상,1,영업,,,,,02 5474466,1125.75,135-934,서울특별시 강남구 역삼동 824-8 ,강남구,6233,워라밸,2022-08-18 14:52,U,40:00.0,요정,202628.7112,443941.6789,요정,0,0,,,,0,0,0,0,0,,0,0,N,1125.75,,,
3220000,3220000-102-2011-00003,2011-02-10,,1,영업/정상,1,영업,,,,,02  567 9991,554.22,135-915,"서울특별시 강남구 역삼동 677-20 지하1층, 지하2층 ",강남구,6142,멜로디이,2024-05-17 15:15,U,40:00.0,룸살롱,203475.825,444490.505,룸살롱,,,,,,,,,,,,,,N,554.22,,,
3220000,3220000-102-2011-00005,2011-03-23,,1,영업/정상,1,영업,,,,,,122.53,135-937,서울특별시 강남구 역삼동 838-4 지하1층 ,강남구,6253,탑시크릿노래바Q,2023-11-13 17:09,U,40:00.0,룸살롱,202804.8929,443121.5573,룸살롱,0,0,유흥업소밀집지역,,상수도전용,0,0,0,0,0,,0,0,Y,122.53,,,
3220000,3220000-102-2001-23869,2001-12-11,,1,영업/정상,1,영업,,,,,02 5644620,167.58,135-936,서울특별시 강남구 역삼동 831-27 ,강남구,6242,제이제이(JJ),2022-01-12 14:38,U,40:00.0,룸살롱,202662.1529,443646.8478,룸살롱,0,0,기타,자율,상수도전용,0,0,0,0,0,,0,0,N,167.58,,,
3220000,3220000-102-2012-00004,2012-08-30,,1,영업/정상,1,영업,,,,,,249.46,135-877,서울특별시 강남구 삼성동 143-27 지상4층 ,강남구,6159,씨엔엔CNN4,2023-01-06 16:27,U,40:00.0,룸살롱,204738.8653,444986.1082,룸살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,249.46,,,
3220000,3220000-102-2007-00005,2007-07-26,,1,영업/정상,1,영업,,,,,,257.31,135-877,서울특별시 강남구 삼성동 143 ,강남구,6159,라이언1,2023-04-14 15:52,U,40:00.0,룸살롱,204581.0986,444970.5178,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,257.31,,,
3220000,3220000-102-2007-00006,2007-08-20,,1,영업/정상,1,영업,,,,,205550242,617.9,135-924,"서울특별시 강남구 역삼동 736-35 지하1,2층 ",강남구,6236,다소다,2022-01-01 21:25,U,40:00.0,룸살롱,203017.9389,444112.1793,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,617.9,,,
3220000,3220000-102-2018-00004,2018-08-09,,1,영업/정상,1,영업,,,,,02  558 5835,319.63,135-934,서울특별시 강남구 역삼동 824-7 4층,강남구,6233,도깨비,2025-03-25 15:04,U,07:00.0,룸살롱,202621.0869,443960.2502,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2018-00003,2018-07-31,,1,영업/정상,1,영업,,,,,,423.21,135-877,서울특별시 강남구 삼성동 144-6번지 ,강남구,6158,제너딘,2019-07-26 18:00,U,40:00.0,룸살롱,204774.2477,445010.2295,룸살롱,,,,,,,,,,,,,,N,423.21,,,
3220000,3220000-102-2021-00001,2021-07-09,,1,영업/정상,1,영업,,,,,,452.1,135-876,서울특별시 강남구 삼성동 142-29 ,강남구,6160,"쌔삥 앤 하이킥 9,10",2023-12-22 14:14,U,40:00.0,룸살롱,204512.9899,444870.8103,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,452.1,,,
3220000,3220000-102-2020-00005,2020-09-10,,1,영업/정상,1,영업,,,,,,632.48,135-915,서울특별시 강남구 역삼동 677-22 ,강남구,6142,킹스맨,2023-10-25 14:03,U,40:00.0,룸살롱,203433.7809,444474.3381,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,632.48,,,
3220000,3220000-102-2020-00006,2020-09-10,,1,영업/정상,1,영업,,,,,,281.4,135-915,서울특별시 강남구 역삼동 677-22 ,강남구,6142,리뉴얼,2023-11-02 14:47,U,40:00.0,룸살롱,203433.7809,444474.3381,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,281.4,,,
3220000,3220000-102-2023-00002,2023-12-22,,1,영업/정상,1,영업,,,,,,690.32,135-995,서울특별시 강남구 논현동 74 PATIO7 ,강남구,6049,줄리아나나이트,2025-02-05 17:44,U,40:00.0,관광호텔나이트(디스코),202516.6466,446175.6716,관광호텔나이트(디스코),0,0,,,,0,0,0,0,0,,0,0,Y,690.32,,,
3220000,3220000-102-2018-00006,2018-12-11,,1,영업/정상,1,영업,,,,,,110,135-915,서울특별시 강남구 역삼동 678-24 늘봄빌딩 ,강남구,6141,골드코스트,2024-07-05 15:31,U,40:00.0,룸살롱,203330.125,444424.745,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,110,,,
3220000,3220000-102-2020-00008,2020-12-11,,1,영업/정상,1,영업,,,,,,374.77,135-933,서울특별시 강남구 역삼동 823-30 라인빌딩 ,강남구,6234,원,2021-06-09 17:04,U,40:00.0,룸살롱,202854.5936,444017.6135,룸살롱,,,,,,,,,,,,,,N,374.77,,,
3220000,3220000-102-2020-00007,2020-12-03,,1,영업/정상,1,영업,,,,,,231.6,135-913,서울특별시 강남구 역삼동 651-5 KH타워 ,강남구,6135,요트클럽55(YACHT CLUB 55),2020-12-03 9:48,I,23:25.0,룸살롱,203110.7855,445055.4752,룸살롱,,,,,,,,,,,,,,N,231.6,,,
3220000,3220000-102-2023-00001,2023-11-21,,1,영업/정상,1,영업,,,,,,759.94,135-920,서울특별시 강남구 역삼동 719 신웅타워 ,강남구,6221,갤러리,2025-02-07 11:28,U,40:00.0,룸살롱,203478.5837,444358.3118,룸살롱,0,0,,,상수도전용,0,0,0,0,0,,0,0,Y,759.94,,,
3220000,3220000-102-2021-00003,2021-11-22,,1,영업/정상,1,영업,,,,,,140.56,135-923,서울특별시 강남구 역삼동 735-29 ,강남구,6235,아이엠,2023-12-27 16:25,U,40:00.0,룸살롱,202924.7284,444079.3687,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,140.56,,,
3220000,3220000-102-2021-00002,2021-11-08,,1,영업/정상,1,영업,,,,,,908.4,135-892,"서울특별시 강남구 신사동 587-1 선샤인호텔 지하1층,지하중층 ",강남구,6026,미슐랭,2024-01-12 13:48,U,40:00.0,룸살롱,202471.5362,446478.945,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,908.4,,,
3220000,3220000-102-1993-18935,1991-09-01,,1,영업/정상,1,영업,,,,,,173.28,135-920,서울특별시 강남구 역삼동 718-14 ,강남구,6220,파이브(FIVE),2022-08-22 16:19,U,40:00.0,룸살롱,203409.113,444284.1838,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,173.28,,,
3220000,3220000-102-2001-23871,2001-12-22,,1,영업/정상,1,영업,,,,,,292,135-545,서울특별시 강남구 논현동 204-4 지상2층 ,강남구,6121,유니크,2024-02-19 14:09,U,40:00.0,비어(바)살롱,202526.5569,444894.426,비어(바)살롱,,,,,,,,,,,,,,N,292,,,
3220000,3220000-102-2014-00009,2014-12-24,,1,영업/정상,1,영업,,,,,,145.31,135-840,서울특별시 강남구 대치동 891-59 지하1층 ,강남구,6194,장녹수,2024-04-22 13:22,U,40:00.0,룸살롱,204776.3169,444785.256,룸살롱,0,0,유흥업소밀집지역,우수,,0,0,0,0,0,,0,0,N,145.31,,,
3220000,3220000-102-2015-00001,2015-01-05,,1,영업/정상,1,영업,,,,,02  63489090,229.84,135-935,서울특별시 강남구 역삼동 826-9 지하1층 ,강남구,6241,서울여자,2024-02-15 14:50,U,40:00.0,룸살롱,202544.7868,443737.0902,룸살롱,0,0,유흥업소밀집지역,우수,,0,0,0,0,0,,0,0,Y,229.84,,,
3220000,3220000-102-1976-04321,1976-01-10,,1,영업/정상,1,영업,,,,,02 5425110,222.59,135-887,서울특별시 강남구 신사동 514-15번지 ,강남구,6035,준코뮤직타운 신사점,2018-04-12 10:35,I,59:59.0,카바레,201864.3986,446138.7003,카바레,,,,,,,,,,,,,,N,222.59,,,
3220000,3220000-102-2016-00001,2016-01-12,,1,영업/정상,1,영업,,,,,,188.64,135-876,서울특별시 강남구 삼성동 142-23 지하1층 ,강남구,6160,자전거,2023-11-10 14:42,U,40:00.0,룸살롱,204536.6886,444910.8036,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,188.64,,,
3220000,3220000-102-2016-00005,2016-04-06,,1,영업/정상,1,영업,,,,,,359.96,135-934,서울특별시 강남구 역삼동 824-8 ,강남구,6233,쿨타임,2022-07-27 19:03,U,40:00.0,룸살롱,202628.7112,443941.6789,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,359.96,,,
3220000,3220000-102-2002-00015,2002-04-10,,1,영업/정상,1,영업,,,,,02  501 0324,394.8,135-876,서울특별시 강남구 삼성동 142-19 지하1층 ,강남구,6160,루루(LULU),2023-10-27 15:48,U,40:00.0,룸살롱,204518.4468,444942.6462,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,394.8,,,
3220000,3220000-102-2002-00016,2002-05-06,,1,영업/정상,1,영업,,,,,02 5619530,244.38,135-877,서울특별시 강남구 삼성동 143 지하1층 ,강남구,6159,라이언,2023-04-14 15:48,U,40:00.0,룸살롱,204581.0986,444970.5178,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,244.38,,,
3220000,3220000-102-1999-04259,1986-12-29,,1,영업/정상,1,영업,,,,,,238.19,135-920,서울특별시 강남구 역삼동 718-9 ,강남구,6220,꽃자바,2024-02-22 13:05,U,40:00.0,룸살롱,203363.152,444287.1218,룸살롱,,,유흥업소밀집지역,,,,,,,,,,,N,238.19,,,
3220000,3220000-102-2016-00010,2016-12-01,,1,영업/정상,1,영업,,,,,02  539 7423,567.7,135-923,서울특별시 강남구 역삼동 735-11 지하1층 ,강남구,6235,라이징,2022-04-01 9:21,U,40:00.0,룸살롱,202890.7014,444070.4441,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,567.7,,,
3220000,3220000-102-2017-00001,2017-05-08,,1,영업/정상,1,영업,,,,,,504.13,135-918,"서울특별시 강남구 역삼동 677-20 4,5층 ",강남구,6142,심포니,2022-08-26 12:12,U,40:00.0,룸살롱,203475.825,444490.505,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,504.13,,,
3220000,3220000-102-1987-18669,1987-01-15,,1,영업/정상,1,영업,,,,,,355.6,135-876,서울특별시 강남구 삼성동 142-46 지하1층 ,강남구,6160,루이스,2020-09-25 12:41,U,40:00.0,룸살롱,204574.7798,444866.6458,룸살롱,,,기타,기타,상수도전용,,,,,,,,,N,355.6,,,
3220000,3220000-102-1987-04263,1987-02-25,,1,영업/정상,1,영업,,,,,205522600,114.65,135-915,서울특별시 강남구 역삼동 678-16번지 ,강남구,6141,로얄프린스,2019-08-06 17:06,U,40:00.0,룸살롱,203391.6925,444491.1401,룸살롱,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,114.65,,,
3220000,3220000-102-1999-04236,1999-10-05,,1,영업/정상,1,영업,,,,,02  512 8585,172.56,135-897,서울특별시 강남구 신사동 664-7 ,강남구,6018,피플,2025-01-24 10:40,U,40:00.0,룸살롱,203483.2171,447221.7146,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,172.56,,,
3220000,3220000-102-1999-04215,1999-10-11,,1,영업/정상,1,영업,,,,,02 5386333,184.04,135-922,서울특별시 강남구 역삼동 705-16 ,강남구,6150,문노래바Q,2024-03-28 15:33,U,40:00.0,룸살롱,204159.6737,444785.0632,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,184.04,,,
3220000,3220000-102-2000-22200,2000-07-12,,1,영업/정상,1,영업,,,,,02 5186680,2187.47,135-824,서울특별시 강남구 논현동 152 엘리에나호텔 ,강남구,6116,퍼펙트,2021-05-28 9:16,U,40:00.0,룸살롱,202670.0534,445410.5057,룸살롱,,,,,,,,,,,,,,N,2187.47,,,
3220000,3220000-102-2000-22343,2000-08-18,,1,영업/정상,1,영업,,,,,234522672,143.8,135-935,서울특별시 강남구 역삼동 826-39 ,강남구,6241,풍경,2021-11-22 17:14,U,40:00.0,룸살롱,202596.5855,443724.0808,룸살롱,,,,,,,,,,,,,,N,143.8,,,
3220000,3220000-102-2000-22434,2000-09-08,,1,영업/정상,1,영업,,,,,02 5143738,125.27,135-830,서울특별시 강남구 논현동 241-16 ,강남구,6099,멜로디,2024-01-25 16:04,U,40:00.0,룸살롱,203472.0061,446003.9858,룸살롱,,,,,,,,,,,,,,N,125.27,,,
3220000,3220000-102-2000-22466,2000-09-21,,1,영업/정상,1,영업,,,,,02 5543555,590.35,135-933,서울특별시 강남구 역삼동 822-5 지하 1층 ,강남구,6134,블렌딩,2024-03-26 15:12,U,40:00.0,룸살롱,202518.3741,444076.445,룸살롱,0,0,유흥업소밀집지역,,상수도전용,0,0,0,0,0,,0,0,N,590.35,,,
3220000,3220000-102-2008-00001,2008-01-16,,1,영업/정상,1,영업,,,,,02  508 5454,496.09,135-915,"서울특별시 강남구 역삼동 678-24 지하1,2층 ",강남구,6141,헤이 데이,2022-10-18 14:38,U,40:00.0,룸살롱,203330.125,444424.745,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,496.09,,,
3220000,3220000-102-2003-00016,2003-09-23,,1,영업/정상,1,영업,,,,,20527005,537.71,135-876,"서울특별시 강남구 삼성동 141-20 지상4,5,6층 ",강남구,6162,익스프레스(EXPRESS),2024-06-11 16:23,U,40:00.0,룸살롱,204275.04,444780.035,룸살롱,,,,,,,,,,,,,,N,537.71,,,
3220000,3220000-102-2003-00020,2003-12-27,,1,영업/정상,1,영업,,,,,,418.82,135-915,"서울특별시 강남구 역삼동 677-13 지하1,2층 ",강남구,6142,대행사 탬버린(tambourin),2023-07-10 11:06,U,40:00.0,룸살롱,203444.744,444499.1004,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,418.82,,,
3220000,3220000-102-2002-00024,2002-08-29,,1,영업/정상,1,영업,,,,,02 5386181,472.72,135-934,서울특별시 강남구 역삼동 824-12 지하1층 ,강남구,6233,도깨비,2024-09-06 13:44,U,40:00.0,룸살롱,202603.6761,443910.083,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,472.72,,,
3220000,3220000-102-2009-00005,2009-02-24,,1,영업/정상,1,영업,,,,,,491.15,135-923,서울특별시 강남구 역삼동 735-32 지하2층 ,강남구,6235,이프(If),2024-07-01 15:04,U,40:00.0,룸살롱,202949.8532,444097.8551,룸살롱,,,,,,,,,,,,,,N,491.15,,,
3220000,3220000-102-2009-00008,2009-07-06,,1,영업/정상,1,영업,,,,,,238.99,135-924,서울특별시 강남구 역삼동 736-35 지상2층 ,강남구,6236,뉴 줄리아나,2024-11-15 13:44,U,40:00.0,룸살롱,203017.9389,444112.1793,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,238.99,,,
3220000,3220000-102-2009-00012,2009-11-19,,1,영업/정상,1,영업,,,,,262408001,807.84,135-924,서울특별시 강남구 역삼동 736-17번지 지하1층 ,강남구,6236,임펙트,2020-03-18 15:14,U,40:00.0,룸살롱,202983.9119,444109.1388,룸살롱,,,,,,,,,,,,,,N,807.84,,,
3220000,3220000-102-2002-00030,2002-12-13,,1,영업/정상,1,영업,,,,,02 5621243,938.83,135-936,서울특별시 강남구 역삼동 832-7번지 지하1층 ,강남구,6252,미션,2020-03-06 17:21,U,40:00.0,룸살롱,202667.5512,443299.2181,룸살롱,,,,,,,,,,,,,,N,938.83,,,
3220000,3220000-102-1987-04267,1987-11-12,,1,영업/정상,1,영업,,,,,02 5675171,866,135-868,서울특별시 강남구 삼성동 45-10 지하1층 ,강남구,6096,디바인,2022-09-20 14:53,U,40:00.0,룸살롱,204324.2634,445580.1875,룸살롱,,,,,,,,,,,,,,N,866,,,
3220000,3220000-102-2009-00016,2009-12-18,,1,영업/정상,1,영업,,,,,,249.46,135-877,서울특별시 강남구 삼성동 143-27 지상2층 ,강남구,6159,씨엔엔CNN2,2023-01-06 16:42,U,40:00.0,룸살롱,204738.8653,444986.1082,룸살롱,,,,,,,,,,,,,,N,249.46,,,
3220000,3220000-102-1989-19184,1989-08-10,,1,영업/정상,1,영업,,,,,,280.5,135-887,서울특별시 강남구 신사동 502-5 ,강남구,6035,엠비티아이,2024-03-14 14:54,U,40:00.0,룸살롱,201660.5236,446163.6672,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,280.5,,,
3220000,3220000-102-1989-04251,1989-09-11,,1,영업/정상,1,영업,,,,,,278.8,135-717,서울특별시 강남구 역삼동 702-24 지하 ,강남구,6151,에비앙,2022-12-06 16:19,U,40:00.0,룸살롱,204013.484,444693.0005,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,278.8,,,
3220000,3220000-102-2002-00007,2002-01-22,,1,영업/정상,1,영업,,,,,,529.68,135-912,서울특별시 강남구 역삼동 649-10 지하1층 ,강남구,6134,제이제이,2024-12-17 16:52,U,40:00.0,룸살롱,202573.0883,444096.7157,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,529.68,,,
3220000,3220000-102-2002-00010,2002-01-24,,1,영업/정상,1,영업,,,,,,264.22,135-922,서울특별시 강남구 역삼동 705-6 ,강남구,6150,크리드 CREED,2022-02-04 16:04,U,40:00.0,룸살롱,204095.4128,444748.8598,룸살롱,,,,,,,,,,,,,,N,264.22,,,
3220000,3220000-102-2015-00008,2015-12-14,,1,영업/정상,1,영업,,,,,,508.76,135-832,서울특별시 강남구 논현동 248-7 지하1층 ,강남구,6098,멀리건,2024-02-15 16:42,U,40:00.0,고고(디스코)클럽,203102.075,445751.652,고고(디스코)클럽,0,0,,,,0,0,0,0,0,,0,0,Y,508.76,,,
3220000,3220000-102-1982-04372,1982-02-09,,1,영업/정상,1,영업,,,,,205673397,1747.67,135-907,서울특별시 강남구 역삼동 604-11 ,강남구,6125,주식회사 달리는토끼,2021-11-05 13:05,U,40:00.0,관광호텔나이트(카바레),202699.2261,444846.7642,관광호텔나이트(카바레),0,0,,,,0,0,0,0,0,,0,0,N,1747.67,,,
3220000,3220000-102-1982-04306,1982-06-10,,1,영업/정상,1,영업,,,,,02 5445188,430,135-831,서울특별시 강남구 논현동 237-5 ,강남구,6109,웸블리,2023-04-21 14:24,U,40:00.0,룸살롱,203219.1661,445239.4052,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,430,,,
3220000,3220000-102-1999-20830,1999-11-30,,1,영업/정상,1,영업,,,,,,290.78,135-811,서울특별시 강남구 논현동 2-15 .16 지하1층 ,강남구,6038,사운드,2024-10-07 15:36,U,40:00.0,룸살롱,201810.6984,446016.0036,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,290.78,,,
3220000,3220000-102-1985-04276,1985-03-19,,1,영업/정상,1,영업,,,,,02  545 5515,250.63,135-936,서울특별시 강남구 역삼동 831-42 오성빌딩 ,강남구,6242,트렌드,2024-12-19 15:42,U,40:00.0,카바레,202700.5362,443520.4098,카바레,0,0,,,,0,0,0,0,0,,0,0,Y,250.63,,,
3220000,3220000-102-1985-20007,1985-04-22,,1,영업/정상,1,영업,,,,,,512.88,135-936,서울특별시 강남구 역삼동 831-38 ,강남구,6242,비일일,2024-12-23 17:14,U,40:00.0,룸살롱,202686.4606,443557.3229,룸살롱,0,0,학교정화(상대),,,0,0,0,0,0,,0,0,N,512.88,,,
3220000,3220000-102-1999-21048,1999-12-30,,1,영업/정상,1,영업,,,,,,644.49,135-893,서울특별시 강남구 신사동 588-19 ,강남구,6026,엠지(MZ),2024-12-03 17:10,U,40:00.0,카바레,202657.4398,446533.7601,카바레,0,0,,,,0,0,0,0,0,,0,0,N,644.49,,,
3220000,3220000-102-2002-00009,2002-02-05,,1,영업/정상,1,영업,,,,,,991.9,135-936,서울특별시 강남구 역삼동 831-0 지하1층,강남구,6242,썸데이,2025-03-20 14:14,U,02:00.0,룸살롱,202558.9667,443605.4222,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2000-22128,2000-06-28,,1,영업/정상,1,영업,,,,,02 5645880,163.87,135-913,서울특별시 강남구 역삼동 662-17번지 지하2층 ,강남구,6138,연구소,2009-11-30 14:45,I,59:59.0,카바레,203550.6227,444819.4762,카바레,0,0,기타,자율,상수도전용,,,,,,,,,N,163.87,,,
3220000,3220000-102-1989-18651,1989-09-18,,1,영업/정상,1,영업,,,,,234408233,137.5,135-832,서울특별시 강남구 논현동 248-7 ,강남구,6098,알파벳2,2024-02-15 16:38,U,40:00.0,관광호텔나이트(디스코),203102.075,445751.652,관광호텔나이트(디스코),0,0,,,,0,0,0,0,0,,0,0,N,137.5,,,
3220000,3220000-102-2000-21909,2000-06-01,,1,영업/정상,1,영업,,,,,,204.7,135-868,서울특별시 강남구 삼성동 44-10 지하1층 ,강남구,6097,펜타(Penta),2024-12-11 15:34,U,40:00.0,룸살롱,204139.391,445500.7125,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,204.7,,,
3220000,3220000-102-2001-23864,2001-10-31,,1,영업/정상,1,영업,,,,,,558.52,135-957,서울특별시 강남구 청담동 125-16 ,강남구,6013,인스타,2021-06-30 11:55,U,40:00.0,비어(바)살롱,204526.0821,446991.1995,비어(바)살롱,,,,,,,,,,,,,,N,558.52,,,
3220000,3220000-102-2001-23865,2001-10-31,,1,영업/정상,1,영업,,,,,02 5160212,410.23,135-893,서울특별시 강남구 신사동 588-21 지하1층 ,강남구,6026,퀄리티,2023-02-21 16:01,U,40:00.0,룸살롱,202630.825,446511.985,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,410.23,,,
